hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
58.5,2011,,CZ020A,,1,0,0
1064.4,2013,,CZ020B,,1,0,0
533.6,2011,,CZ020C,,1,0,0
0,2015,,CZ020C,,1,0,0
426.5,2012,,CZ0311,,1,0,0
720.5,2013,,CZ0312,,1,0,0
2801.3,2008,,CZ0312,,1,0,0
2950.3,2009,,CZ0314,,1,0,0
0,2015,,CZ0314,,1,0,0
403.4,2009,,CZ0315,,1,0,0
633.5,2009,,CZ0316,,1,0,0
312.9,2013,,CZ0317,,1,0,0
478.9,2012,,CZ0321,,1,0,0
241.3,2010,,CZ0322,,1,0,0
0,2015,,CZ0322,,1,0,0
63.6,2011,,CZ0325,,1,0,0
1000.5,2012,,CZ0323,,1,0,0
963.9,2008,,CZ0326,,1,0,0
1262.3,2007,,CZ0413,,1,0,0
0,2015,,CZ0422,,1,0,0
1101,2008,,CZ0411,,1,0,0
0,2015,,CZ0411,,1,0,0
544.4,2009,,CZ0412,,1,0,0
818.1,2010,,CZ0412,,1,0,0
204.1,2008,,CZ0425,,1,0,0
0,2015,,CZ0423,,1,0,0
2166.4,2011,,CZ0511,,1,0,0
363.1,2009,,CZ0511,,1,0,0
3733,2011,,CZ0513,,1,0,0
4628.3,2010,,CZ0513,,1,0,0
0,2015,,CZ0513,,1,0,0
1618,2012,,CZ0514,,1,0,0
4190.1,2010,,CZ0521,,1,0,0
0,2015,,CZ0521,,1,0,0
1807.8,2011,,CZ0531,,1,0,0
1309.5,2011,,CZ0525,,1,0,0
1806.1,2009,,CZ0524,,1,0,0
721.1,2009,,CZ0523,,1,0,0
1340.42,2007,,CZ0522,,1,0,0
686,2013,,CZ0632,,1,0,0
1335.5,2011,,CZ0631,,1,0,0
1448.5,2013,,CZ0631,,1,0,0
1069.9,2009,,CZ0632,,1,0,0
688.7,2009,,CZ0533,,1,0,0
1637.5,2012,,CZ0533,,1,0,0
1099.84,2007,,CZ0532,,1,0,0
918.6,2012,,CZ0534,,1,0,0
1144.6243199668,2016,1000,,,1,0,0
459.5836712625,2016,2101,,,1,0,0
1310.8063989553,2016,2102,,,1,0,0
237.44748757486,2016,2103,,,1,0,0
6198.5586578978,2016,2104,,,1,0,0
12.959709702503,2016,2105,,,1,0,0
1077.4180967239,2016,2106,,,1,0,0
1015.0916277398,2016,2107,,,1,0,0
32044.536474422,2016,2108,,,1,0,0
622.68527939441,2016,2109,,,1,0,0
623.5414685945,2016,2110,,,1,0,0
54.607947062414,2016,2111,,,1,0,0
0,2016,2112,,,1,0,0
922.00846172268,2016,2113,,,1,0,0
583.86777923362,2016,2114,,,1,0,0
608.99780541331,2016,2115,,,1,0,0
11.617100371747,2016,2116,,,1,0,0
63.564708873633,2016,2117,,,1,0,0
614.83187005035,2016,2118,,,1,0,0
1716.9750081142,2016,2119,,,1,0,0
746.39670555937,2016,2120,,,1,0,0
1406.8716094033,2016,2121,,,1,0,0
1293.044573614,2016,2122,,,1,0,0
703.01161103048,2016,2123,,,1,0,0
509.56373311913,2016,2124,,,1,0,0
4061.9781756048,2016,2125,,,1,0,0
0,2016,2126,,,1,0,0
486.98938799244,2016,3101,,,1,0,0
1273.7123948572,2016,3102,,,1,0,0
1084.1668465616,2016,3103,,,1,0,0
0,2016,3104,,,1,0,0
209.24481643523,2016,3105,,,1,0,0
0,2016,3106,,,1,0,0
895.57099435519,2016,3107,,,1,0,0
97.346821912579,2016,3108,,,1,0,0
1306.5024778495,2016,3109,,,1,0,0
291.30632680929,2016,3110,,,1,0,0
1537.0685276385,2016,3111,,,1,0,0
759.12190751157,2016,3112,,,1,0,0
0,2016,3113,,,1,0,0
72.604065827686,2016,3114,,,1,0,0
233.84353741497,2016,3115,,,1,0,0
131.98668656031,2016,3116,,,1,0,0
0,2016,3117,,,1,0,0
8.3577099874634,2016,3201,,,1,0,0
767.86331539183,2016,3202,,,1,0,0
102.66940451745,2016,3203,,,1,0,0
0,2016,3204,,,1,0,0
304.78150728309,2016,3205,,,1,0,0
314.73404972798,2016,3206,,,1,0,0
0,2016,3207,,,1,0,0
423.36239821287,2016,3208,,,1,0,0
4018.3045490941,2016,3209,,,1,0,0
206.52808332959,2016,3210,,,1,0,0
1420.5786310031,2016,3211,,,1,0,0
814.60184701167,2016,3212,,,1,0,0
236.86859714573,2016,3213,,,1,0,0
19564.413396343,2016,3214,,,1,0,0
502.13615935194,2016,3215,,,1,0,0
0,2016,4101,,,1,0,0
3769.5561941252,2016,4102,,,1,0,0
397.47619698419,2016,4103,,,1,0,0
1243.4456928839,2016,4104,,,1,0,0
2288.3010091781,2016,4105,,,1,0,0
215.7917079383,2016,4106,,,1,0,0
1244.262057899,2016,4107,,,1,0,0
88.924458672358,2016,4201,,,1,0,0
474.15288539378,2016,4202,,,1,0,0
509.96641086621,2016,4203,,,1,0,0
210.52139131248,2016,4204,,,1,0,0
479.48674658112,2016,4205,,,1,0,0
1420.3791217544,2016,4206,,,1,0,0
1315.759206864,2016,4207,,,1,0,0
793.27535388086,2016,4208,,,1,0,0
49.013114319777,2016,4209,,,1,0,0
89.047195013357,2016,4210,,,1,0,0
1108.0077345692,2016,4211,,,1,0,0
816.57341599879,2016,4212,,,1,0,0
549.26936810469,2016,4213,,,1,0,0
785.68676394217,2016,4214,,,1,0,0
623.63888338943,2016,4215,,,1,0,0
1410.623760194,2016,4216,,,1,0,0
3607.3869268089,2016,5101,,,1,0,0
354.74006116208,2016,5102,,,1,0,0
2459.0606928606,2016,5103,,,1,0,0
660.16975793776,2016,5104,,,1,0,0
4517.0252272124,2016,5105,,,1,0,0
64.565134827193,2016,5106,,,1,0,0
298.73908826382,2016,5107,,,1,0,0
482.60219101395,2016,5108,,,1,0,0
1281.5463386554,2016,5109,,,1,0,0
4541.3260672116,2016,5110,,,1,0,0
955.82378530727,2016,5201,,,1,0,0
1625.3716551041,2016,5202,,,1,0,0
1788.6717456111,2016,5203,,,1,0,0
2498.0951344291,2016,5204,,,1,0,0
6432.2387567953,2016,5205,,,1,0,0
2313.1856758435,2016,5206,,,1,0,0
3660.2975953791,2016,5207,,,1,0,0
201.09395109395,2016,5208,,,1,0,0
463.85393535653,2016,5209,,,1,0,0
875.35537932066,2016,5210,,,1,0,0
63.007560907309,2016,5211,,,1,0,0
938.05410970657,2016,5212,,,1,0,0
3485.6195999527,2016,5213,,,1,0,0
949.32749452612,2016,5214,,,1,0,0
2966.7721518987,2016,5215,,,1,0,0
1741.0347659458,2016,5301,,,1,0,0
1099.7866793079,2016,5302,,,1,0,0
0,2016,5303,,,1,0,0
285.98665395615,2016,5304,,,1,0,0
0,2016,5305,,,1,0,0
0,2016,5306,,,1,0,0
940.95595126523,2016,5307,,,1,0,0
1629.2582887091,2016,5308,,,1,0,0
5259.6152340998,2016,5309,,,1,0,0
1108.5568326948,2016,5310,,,1,0,0
196.04705129231,2016,5311,,,1,0,0
1658.2278481013,2016,5312,,,1,0,0
1016.1908011982,2016,5313,,,1,0,0
1863.0288846462,2016,5314,,,1,0,0
295.19788555933,2016,5315,,,1,0,0
215.26908635795,2016,6101,,,1,0,0
1975.2330277337,2016,6102,,,1,0,0
1159.9337180733,2016,6103,,,1,0,0
95.057034220532,2016,6104,,,1,0,0
6484.9388846065,2016,6105,,,1,0,0
0,2016,6106,,,1,0,0
524.6196507532,2016,6107,,,1,0,0
961.58817143153,2016,6108,,,1,0,0
125.5230125523,2016,6109,,,1,0,0
422.3911786937,2016,6110,,,1,0,0
206.27892936204,2016,6111,,,1,0,0
198.89840881273,2016,6112,,,1,0,0
416.78317953635,2016,6113,,,1,0,0
1283.3689824717,2016,6114,,,1,0,0
631.95205559313,2016,6115,,,1,0,0
729.91410695981,2016,6201,,,1,0,0
685.75413583356,2016,6202,,,1,0,0
2138.7384331641,2016,6203,,,1,0,0
2708.6677367576,2016,6204,,,1,0,0
0,2016,6205,,,1,0,0
1538.0074768807,2016,6206,,,1,0,0
822.23962411903,2016,6207,,,1,0,0
913.5453865958,2016,6208,,,1,0,0
92.564023449553,2016,6209,,,1,0,0
0,2016,6210,,,1,0,0
236.76389098786,2016,6211,,,1,0,0
0,2016,6212,,,1,0,0
71.628106869135,2016,6213,,,1,0,0
3.902743628771,2016,6214,,,1,0,0
1142.5344280812,2016,6215,,,1,0,0
0,2016,6216,,,1,0,0
429.91141219385,2016,6217,,,1,0,0
452.24028859727,2016,6218,,,1,0,0
746.34043126166,2016,6219,,,1,0,0
1566.1595709752,2016,6220,,,1,0,0
660.19775225696,2016,6221,,,1,0,0
480.2095459837,2016,7101,,,1,0,0
439.89769820972,2016,7102,,,1,0,0
0,2016,7103,,,1,0,0
202.94599018003,2016,7104,,,1,0,0
420.80457835381,2016,7105,,,1,0,0
0,2016,7106,,,1,0,0
834.43368544601,2016,7107,,,1,0,0
1147.6648491903,2016,7108,,,1,0,0
2395.849979717,2016,7109,,,1,0,0
786.54505899088,2016,7110,,,1,0,0
7549.4677116616,2016,7111,,,1,0,0
799.82226171962,2016,7112,,,1,0,0
344.77589566782,2016,7113,,,1,0,0
334.59880316582,2016,7201,,,1,0,0
0,2016,7202,,,1,0,0
1935.6050210172,2016,7203,,,1,0,0
488.73778155546,2016,7204,,,1,0,0
502.26454534897,2016,7205,,,1,0,0
261.31167097452,2016,7206,,,1,0,0
788.48435784547,2016,7207,,,1,0,0
5.7146122635579,2016,7208,,,1,0,0
3613.5788163598,2016,7209,,,1,0,0
238.42782139589,2016,7210,,,1,0,0
272.52799336454,2016,7211,,,1,0,0
577.08910801109,2016,7212,,,1,0,0
529.73583839525,2016,7213,,,1,0,0
77.84827371453,2016,8101,,,1,0,0
211.13357916022,2016,8102,,,1,0,0
539.44706675657,2016,8103,,,1,0,0
84.5146171872,2016,8104,,,1,0,0
0,2016,8105,,,1,0,0
605.02149890935,2016,8106,,,1,0,0
1246.7913458012,2016,8107,,,1,0,0
165.44924534885,2016,8108,,,1,0,0
86.511604913859,2016,8109,,,1,0,0
951.41611240805,2016,8110,,,1,0,0
279.53642284039,2016,8111,,,1,0,0
107.20725110862,2016,8112,,,1,0,0
1349.2548540266,2016,8113,,,1,0,0
287.63183125599,2016,8114,,,1,0,0
187.19657697688,2016,8115,,,1,0,0
204.79812755998,2016,8116,,,1,0,0
128.07755588615,2016,8117,,,1,0,0
921.87872526425,2016,8118,,,1,0,0
747.04795565909,2016,8119,,,1,0,0
25.533001404315,2016,8120,,,1,0,0
423.39629528242,2016,8121,,,1,0,0
5287.0315288519,2016,8122,,,1,0,0
1745.6,2013,,CZ0804,,1,0,0
1109.4,2011,,CZ0805,,1,0,0
1882.8,2013,,CZ0642,,1,0,0
747.5,2010,,CZ0641,,1,0,0
2772.6,2013,,CZ0635,,1,0,0
826.5,2012,,CZ0641,,1,0,0
1600.4,2013,,CZ0644,,1,0,0
1447.26,2007,,CZ0644,,1,0,0
768.9,2009,,CZ0645,,1,0,0
416.29,2007,,CZ0647,,1,0,0
982.8,2013,,CZ0714,,1,0,0
1162.51,2007,,CZ0715,,1,0,0
901.5,2012,,CZ0721,,1,0,0
605.1,2009,,CZ0802,,1,0,0
389.3,2012,,CZ0803,,1,0,0
676,2013,,CZ0801,,1,0,0
885.9,2008,,CZ0801,,1,0,0
0,2015,,CZ0802,,1,0,0
518.1,2008,,CZ0722,,1,0,0
587.2,2009,,CZ0723,,1,0,0
808.7,2011,,CZ0723,,1,0,0
0,2015,,CZ0723,,1,0,0
1495.3,2009,,CZ0724,,1,0,0
1526.5,2002,,,CZ032,1,0,0
0,1996,,,CZ031,1,0,0
0,1995,,,CZ031,1,0,0
0,1996,,,CZ020,1,0,0
928.7,2006,,,CZ020,1,0,0
857.5,2001,,,CZ020,1,0,0
842.1,2003,,,CZ020,1,0,0
1480.1,2012,,,CZ031,1,0,0
0,1995,,,CZ020,1,0,0
0,2014,,,CZ042,1,0,0
1520.2,2008,,,CZ051,1,0,0
1015.8,2001,,,CZ042,1,0,0
0,1997,,,CZ041,1,0,0
2432.3,2011,,,CZ053,1,0,0
1006.5,2009,,,CZ053,1,0,0
0,2000,,,CZ052,1,0,0
1495.8,2006,,,CZ052,1,0,0
2742.9,2013,,,CZ052,1,0,0
1659.6,2011,,,CZ052,1,0,0
883.7,2001,,,CZ051,1,0,0
0,1997,,,CZ051,1,0,0
803.7,2008,,,CZ063,1,0,0
1232.5,2010,,,CZ063,1,0,0
2430.3,2002,,,CZ053,1,0,0
0,2014,,,CZ063,1,0,0
1392.4,2008,,,CZ064,1,0,0
1350,2010,,,CZ064,1,0,0
0,1997,,,CZ063,1,0,0
1284,2003,,,CZ071,1,0,0
0,1997,,,CZ064,1,0,0
0,2015,,,CZ071,1,0,0
0,2014,,,CZ071,1,0,0
0,1997,,,CZ071,1,0,0
1043,2008,,,CZ072,1,0,0
0,1999,,,CZ072,1,0,0
835.5,2001,,,CZ072,1,0,0
0,1996,,,CZ010,1,0,0
0,1999,,,CZ010,1,0,0
2022.2,2001,,,CZ010,1,0,0
1234.8,2001,,,CZ000,1,0,0
0,1997,,,CZ000,1,0,0
0,2015,,CZ0201,,1,0,0
150.4,2010,,CZ0201,,1,0,0
1487.7,2012,,CZ0202,,1,0,0
1245.6,2011,,CZ0203,,1,0,0
725.5,2009,,CZ0204,,1,0,0
797.4,2013,,CZ0204,,1,0,0
703.77,2007,,CZ0209,,1,0,0
2379.3,2013,,CZ0205,,1,0,0
0,2015,,CZ0206,,1,0,0
724.7,2010,,CZ0206,,1,0,0
296.4,2012,,CZ0207,,1,0,0
456.2,2007,,CZ0207,,1,0,0
0,2015,,CZ0311,,1,0,0
822.9,2010,,CZ020C,,1,0,0
804.7,2009,,CZ0311,,1,0,0
1032.8,2010,,CZ0311,,1,0,0
3608.9,2010,,CZ0312,,1,0,0
1051.9,2013,,CZ0313,,1,0,0
938.14,2007,,CZ0313,,1,0,0
1561.97,2007,,CZ0317,,1,0,0
634.8,2008,,CZ0321,,1,0,0
683.4,2013,,CZ0321,,1,0,0
888.2,2010,,CZ0314,,1,0,0
875.6,2011,,CZ0314,,1,0,0
0,2015,,CZ0315,,1,0,0
107.5,2011,,CZ0315,,1,0,0
1704.3,2009,,CZ0323,,1,0,0
1279.6,2008,,CZ0323,,1,0,0
0,2015,,CZ0323,,1,0,0
388.3,2013,,CZ0324,,1,0,0
513.6,2010,,CZ0324,,1,0,0
110.2,2009,,CZ0325,,1,0,0
359.4,2012,,CZ0327,,1,0,0
1667.3,2012,,CZ0326,,1,0,0
1837.3,2008,,CZ0421,,1,0,0
1240.3,2013,,CZ0413,,1,0,0
498,2009,,CZ0413,,1,0,0
1981.4,2009,,CZ0421,,1,0,0
1543.1,2011,,CZ0411,,1,0,0
0,2015,,CZ0424,,1,0,0
1076.1,2011,,CZ0424,,1,0,0
615.14,2007,,CZ0423,,1,0,0
644.9,2012,,CZ0425,,1,0,0
1855.5,2011,,CZ0427,,1,0,0
2479.1,2011,,CZ0521,,1,0,0
1525.81,2007,,CZ0514,,1,0,0
0,2015,,CZ0523,,1,0,0
1256.2,2010,,CZ0523,,1,0,0
1911.28,2007,,CZ0524,,1,0,0
808.5,2013,,CZ0531,,1,0,0
801.2,2008,,CZ0525,,1,0,0
1343.3,2012,,CZ0525,,1,0,0
760.1,2009,,CZ0532,,1,0,0
824.6,2008,,CZ0532,,1,0,0
1660.8,2011,,CZ0534,,1,0,0
584.8,2008,,CZ0533,,1,0,0
1113.5,2008,,CZ0632,,1,0,0
2755.7,2012,,CZ0632,,1,0,0
923.5,2011,,CZ0633,,1,0,0
1480.8,2010,,CZ0631,,1,0,0
0,2015,,CZ0631,,1,0,0
1784.36,2007,,CZ0100,,1,0,0
1004.9,2009,,CZ0805,,1,0,0
878.6,2013,,CZ0806,,1,0,0
444.1,2013,,CZ0803,,1,0,0
539.58,2007,,CZ0803,,1,0,0
163.3,2009,,CZ0634,,1,0,0
205.9,2012,,CZ0634,,1,0,0
934.4,2008,,CZ0633,,1,0,0
1008,2009,,CZ0641,,1,0,0
596.8,2009,,CZ0635,,1,0,0
3045,2008,,CZ0642,,1,0,0
1263.72,2007,,CZ0641,,1,0,0
1121.4,2011,,CZ0645,,1,0,0
0,2015,,CZ0645,,1,0,0
120.3,2011,,CZ0643,,1,0,0
0,2015,,CZ0711,,1,0,0
0,2015,,CZ0647,,1,0,0
755.6,2010,,CZ0647,,1,0,0
555.61,2007,,CZ0646,,1,0,0
537.3,2012,,CZ0646,,1,0,0
1572,2012,,CZ0715,,1,0,0
940,2012,,CZ0714,,1,0,0
491.75,2007,,CZ0713,,1,0,0
1667.3,2008,,CZ0712,,1,0,0
848.7,2010,,CZ0712,,1,0,0
0,2015,,CZ0712,,1,0,0
472.7,2011,,CZ0711,,1,0,0
847.3,2009,,CZ0801,,1,0,0
4290.7,2012,,CZ0724,,1,0,0
753.2,2013,,CZ0723,,1,0,0
577.32,2007,,CZ0723,,1,0,0
447.1,2009,,CZ0722,,1,0,0
0,2015,,CZ0722,,1,0,0
392.2,2010,,CZ0722,,1,0,0
699,2011,,CZ0722,,1,0,0
1076.9,2007,,,CZ020,1,0,0
1024.1,2010,,,CZ020,1,0,0
770.5,2012,,,CZ020,1,0,0
961.7,2013,,,CZ020,1,0,0
0,2015,,,CZ032,1,0,0
0,2014,,,CZ031,1,0,0
1132.3,2006,,,CZ031,1,0,0
928.4,2009,,,CZ032,1,0,0
0,1999,,,CZ032,1,0,0
994.9,2002,,,CZ041,1,0,0
0,2000,,,CZ041,1,0,0
967.2,2004,,,CZ042,1,0,0
0,1997,,,CZ052,1,0,0
0,1995,,,CZ051,1,0,0
2010.1,2007,,,CZ051,1,0,0
0,1998,,,CZ042,1,0,0
0,1996,,,CZ053,1,0,0
0,1995,,,CZ053,1,0,0
1289.8,2012,,,CZ063,1,0,0
0,1999,,,CZ063,1,0,0
0,2015,,,CZ064,1,0,0
751.8,2012,,,CZ071,1,0,0
0,2014,,,CZ010,1,0,0
0,1996,,,CZ080,1,0,0
1852.5,2005,,,CZ010,1,0,0
795,2012,,,CZ080,1,0,0
872.3,2001,,,CZ080,1,0,0
1047.6,2003,,,CZ080,1,0,0
1662.23,2007,,CZ0201,,1,0,0
1298.4,2004,,,CZ000,1,0,0
790.7,2008,,CZ0204,,1,0,0
306.1,2008,,CZ0206,,1,0,0
280.8,2009,,CZ0206,,1,0,0
746,2008,,CZ0209,,1,0,0
636.8,2012,,CZ0209,,1,0,0
371.9,2009,,CZ0207,,1,0,0
837.1,2011,,CZ0208,,1,0,0
1083.3,2011,,CZ0311,,1,0,0
3161.19,2007,,CZ0312,,1,0,0
5183.3,2012,,CZ0312,,1,0,0
1764.3,2013,,CZ020C,,1,0,0
1094.2,2009,,CZ020C,,1,0,0
1788.2,2008,,CZ0314,,1,0,0
3415.4,2012,,CZ0317,,1,0,0
1728.11,2007,,CZ0324,,1,0,0
63.9,2008,,CZ0325,,1,0,0
2833.2,2010,,CZ0326,,1,0,0
836.1,2010,,CZ0323,,1,0,0
557,2009,,CZ0327,,1,0,0
976.3,2010,,CZ0411,,1,0,0
940.7,2011,,CZ0413,,1,0,0
1540.11,2007,,CZ0421,,1,0,0
622.1,2012,,CZ0421,,1,0,0
655.6,2013,,CZ0422,,1,0,0
1081.7,2008,,CZ0426,,1,0,0
0,2015,,CZ0425,,1,0,0
436.9,2011,,CZ0425,,1,0,0
40.2,2010,,CZ0425,,1,0,0
1478.8,2008,,CZ0514,,1,0,0
1207.5,2009,,CZ0427,,1,0,0
1356.3,2011,,CZ0512,,1,0,0
678,2012,,CZ0531,,1,0,0
719.7,2009,,CZ0525,,1,0,0
1723.4,2012,,CZ0524,,1,0,0
0,2015,,CZ0525,,1,0,0
2453,2012,,CZ0522,,1,0,0
0,2015,,CZ0632,,1,0,0
0,2015,,CZ0532,,1,0,0
590.13,2007,,CZ0533,,1,0,0
0,2015,,CZ0534,,1,0,0
1248.3735622446,2017,1000,,,1,0,0
492.00698549167,2017,2101,,,1,0,0
8.0391021930671,2017,2102,,,1,0,0
200.78248876462,2017,2103,,,1,0,0
9412.133809169,2017,2104,,,1,0,0
2.1206958710051,2017,2105,,,1,0,0
2506.7230119093,2017,2106,,,1,0,0
993.27424168188,2017,2107,,,1,0,0
32819.785120616,2017,2108,,,1,0,0
639.09652784519,2017,2109,,,1,0,0
550.84589809964,2017,2110,,,1,0,0
0,2017,2111,,,1,0,0
0,2017,2112,,,1,0,0
773.46771358256,2017,2113,,,1,0,0
811.65119575655,2017,2114,,,1,0,0
516.97460635296,2017,2115,,,1,0,0
0,2017,2116,,,1,0,0
0,2017,2117,,,1,0,0
1160.4439959637,2017,2118,,,1,0,0
38.926914717618,2017,2119,,,1,0,0
3015.0753768844,2017,2120,,,1,0,0
1685.4237043192,2017,2121,,,1,0,0
1369.9036323202,2017,2122,,,1,0,0
1026.2464807919,2017,2123,,,1,0,0
585.9375,2017,2124,,,1,0,0
617.21206474904,2017,2125,,,1,0,0
0,2017,2126,,,1,0,0
80.245112343157,2017,3101,,,1,0,0
1685.0726519043,2017,3102,,,1,0,0
165.7060518732,2017,3103,,,1,0,0
5.2576235541535,2017,3104,,,1,0,0
103.89500243835,2017,3105,,,1,0,0
0,2017,3106,,,1,0,0
655.73770491803,2017,3107,,,1,0,0
70.284748209639,2017,3108,,,1,0,0
1825.8258258258,2017,3109,,,1,0,0
628.70159453303,2017,3110,,,1,0,0
1328.9183222958,2017,3111,,,1,0,0
1190.5058404523,2017,3112,,,1,0,0
0,2017,3113,,,1,0,0
12.110447279186,2017,3114,,,1,0,0
687.94326241135,2017,3115,,,1,0,0
92.012191615389,2017,3116,,,1,0,0
785.78749572942,2017,3117,,,1,0,0
0,2017,3201,,,1,0,0
807.1483227606,2017,3202,,,1,0,0
68.72852233677,2017,3203,,,1,0,0
0,2017,3204,,,1,0,0
517.32339649568,2017,3205,,,1,0,0
0,2017,3206,,,1,0,0
0,2017,3207,,,1,0,0
596.71627391778,2017,3208,,,1,0,0
1320.226203689,2017,3209,,,1,0,0
125.03349111369,2017,3210,,,1,0,0
570.79042064772,2017,3211,,,1,0,0
885.64730398541,2017,3212,,,1,0,0
425.65770026604,2017,3213,,,1,0,0
82.528678715854,2017,3214,,,1,0,0
619.00682565562,2017,3215,,,1,0,0
0,2017,4101,,,1,0,0
1814.8747776379,2017,4102,,,1,0,0
1213.1894292287,2017,4103,,,1,0,0
52.906053964175,2017,4104,,,1,0,0
8166.9237503648,2017,4105,,,1,0,0
227.62030088559,2017,4106,,,1,0,0
487.45046235139,2017,4107,,,1,0,0
0,2017,4201,,,1,0,0
234.62376403553,2017,4202,,,1,0,0
400.05890437856,2017,4203,,,1,0,0
240.8511633345,2017,4204,,,1,0,0
380.06114761575,2017,4205,,,1,0,0
1228.9073121318,2017,4206,,,1,0,0
708.37166513339,2017,4207,,,1,0,0
167.1572368182,2017,4208,,,1,0,0
30.590394616091,2017,4209,,,1,0,0
19.108280254777,2017,4210,,,1,0,0
1311.8463702526,2017,4211,,,1,0,0
0,2017,4212,,,1,0,0
668.16618152951,2017,4213,,,1,0,0
762.84044898609,2017,4214,,,1,0,0
0,2017,4215,,,1,0,0
1140.4605989258,2017,4216,,,1,0,0
1347.424386557,2017,5101,,,1,0,0
408.01338283896,2017,5102,,,1,0,0
1460.9138329718,2017,5103,,,1,0,0
757.23429189579,2017,5104,,,1,0,0
3559.6815131602,2017,5105,,,1,0,0
0,2017,5106,,,1,0,0
15.527950310559,2017,5107,,,1,0,0
0,2017,5108,,,1,0,0
1216.6772333424,2017,5109,,,1,0,0
0,2017,5110,,,1,0,0
808.44235991113,2017,5201,,,1,0,0
0,2017,5202,,,1,0,0
2545.8436335461,2017,5203,,,1,0,0
2259.1506462474,2017,5204,,,1,0,0
6233.1162152897,2017,5205,,,1,0,0
0,2017,5206,,,1,0,0
3794.7688640783,2017,5207,,,1,0,0
856.93595107821,2017,5208,,,1,0,0
459.72087198669,2017,5209,,,1,0,0
397.59939984996,2017,5210,,,1,0,0
48.992161254199,2017,5211,,,1,0,0
10371.348217873,2017,5212,,,1,0,0
1420.9748892171,2017,5213,,,1,0,0
577.33640827725,2017,5214,,,1,0,0
503.74208405296,2017,5215,,,1,0,0
484.98208872968,2017,5301,,,1,0,0
1160.0266235619,2017,5302,,,1,0,0
0,2017,5303,,,1,0,0
232.63382471704,2017,5304,,,1,0,0
0,2017,5305,,,1,0,0
0,2017,5306,,,1,0,0
1792.1146953405,2017,5307,,,1,0,0
1540.1581989656,2017,5308,,,1,0,0
5833.6317354548,2017,5309,,,1,0,0
0,2017,5310,,,1,0,0
0,2017,5311,,,1,0,0
1801.3446657364,2017,5312,,,1,0,0
1138.7792286669,2017,5313,,,1,0,0
15.436386650613,2017,5314,,,1,0,0
232.86076296144,2017,5315,,,1,0,0
281.8602778337,2017,6101,,,1,0,0
2318.5078909613,2017,6102,,,1,0,0
0,2017,6103,,,1,0,0
0,2017,6104,,,1,0,0
5354.4660524054,2017,6105,,,1,0,0
51.617343427392,2017,6106,,,1,0,0
22.424876663178,2017,6107,,,1,0,0
984.30295808942,2017,6108,,,1,0,0
0,2017,6109,,,1,0,0
195.51210842035,2017,6110,,,1,0,0
191.89980810019,2017,6111,,,1,0,0
276.62517289073,2017,6112,,,1,0,0
442.14097751893,2017,6113,,,1,0,0
973.75575653332,2017,6114,,,1,0,0
0,2017,6115,,,1,0,0
1442.2992153751,2017,6201,,,1,0,0
656.4805670133,2017,6202,,,1,0,0
1539.6770034033,2017,6203,,,1,0,0
3582.3745164046,2017,6204,,,1,0,0
0,2017,6205,,,1,0,0
1061.7490919251,2017,6206,,,1,0,0
863.41354723708,2017,6207,,,1,0,0
793.32286587885,2017,6208,,,1,0,0
65.795245196947,2017,6209,,,1,0,0
0,2017,6210,,,1,0,0
546.58509678066,2017,6211,,,1,0,0
8.9621796020792,2017,6212,,,1,0,0
0,2017,6213,,,1,0,0
0,2017,6214,,,1,0,0
120.61167348697,2017,6215,,,1,0,0
0,2017,6216,,,1,0,0
54.859945785465,2017,6217,,,1,0,0
194.22572178478,2017,6218,,,1,0,0
690.75656122528,2017,6219,,,1,0,0
1746.170678337,2017,6220,,,1,0,0
0,2017,6221,,,1,0,0
384.63779940556,2017,7101,,,1,0,0
445.97973756799,2017,7102,,,1,0,0
0,2017,7103,,,1,0,0
308.94629593111,2017,7104,,,1,0,0
648.63954174038,2017,7105,,,1,0,0
0,2017,7106,,,1,0,0
656.98203841664,2017,7107,,,1,0,0
1117.5809582184,2017,7108,,,1,0,0
1630.9774769777,2017,7109,,,1,0,0
814.95883837339,2017,7110,,,1,0,0
3819.9887816595,2017,7111,,,1,0,0
566.10501916734,2017,7112,,,1,0,0
6932.0026453436,2017,7113,,,1,0,0
226.86025408348,2017,7201,,,1,0,0
13.997107264499,2017,7202,,,1,0,0
1061.6696640947,2017,7203,,,1,0,0
0,2017,7204,,,1,0,0
2478.5926486864,2017,7205,,,1,0,0
230.27063907209,2017,7206,,,1,0,0
96.60655592076,2017,7207,,,1,0,0
867.30600236885,2017,7208,,,1,0,0
1344.4798758942,2017,7209,,,1,0,0
1041.0140247723,2017,7210,,,1,0,0
0,2017,7211,,,1,0,0
153.54444427553,2017,7212,,,1,0,0
242.22116811158,2017,7213,,,1,0,0
39.039625219598,2017,8101,,,1,0,0
155.55821467034,2017,8102,,,1,0,0
364.18981355656,2017,8103,,,1,0,0
34.684754123632,2017,8104,,,1,0,0
0,2017,8105,,,1,0,0
696.28023263108,2017,8106,,,1,0,0
389.16815307281,2017,8107,,,1,0,0
462.59987951944,2017,8108,,,1,0,0
44.399496805703,2017,8109,,,1,0,0
0,2017,8110,,,1,0,0
200.31806226681,2017,8111,,,1,0,0
105.10106812016,2017,8112,,,1,0,0
1067.130500188,2017,8113,,,1,0,0
